"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C03_001E","S1901_C03_001M","S1901_C04_001E","S1901_C04_001M","S1901_C02_002E","S1901_C02_002M","S1901_C03_002E","S1901_C03_002M","S1901_C04_002E","S1901_C04_002M","S1901_C02_003E","S1901_C02_003M","S1901_C03_003E","S1901_C03_003M","S1901_C04_003E","S1901_C04_003M","S1901_C02_004E","S1901_C02_004M","S1901_C03_004E","S1901_C03_004M","S1901_C04_004E","S1901_C04_004M","S1901_C02_005E","S1901_C02_005M","S1901_C03_005E","S1901_C03_005M","S1901_C04_005E","S1901_C04_005M","S1901_C02_006E","S1901_C02_006M","S1901_C03_006E","S1901_C03_006M","S1901_C04_006E","S1901_C04_006M","S1901_C02_007E","S1901_C02_007M","S1901_C03_007E","S1901_C03_007M","S1901_C04_007E","S1901_C04_007M","S1901_C02_008E","S1901_C02_008M","S1901_C03_008E","S1901_C03_008M","S1901_C04_008E","S1901_C04_008M","S1901_C02_009E","S1901_C02_009M","S1901_C03_009E","S1901_C03_009M","S1901_C04_009E","S1901_C04_009M","S1901_C02_010E","S1901_C02_010M","S1901_C03_010E","S1901_C03_010M","S1901_C04_010E","S1901_C04_010M","S1901_C02_011E","S1901_C02_011M","S1901_C03_011E","S1901_C03_011M","S1901_C04_011E","S1901_C04_011M","S1901_C02_012E","S1901_C02_012M","S1901_C03_012E","S1901_C03_012M","S1901_C04_012E","S1901_C04_012M","S1901_C02_013E","S1901_C02_013M","S1901_C03_013E","S1901_C03_013M","S1901_C04_013E","S1901_C04_013M","S1901_C02_014E","S1901_C02_014M","S1901_C03_014E","S1901_C03_014M","S1901_C04_014E","S1901_C04_014M","S1901_C02_015E","S1901_C02_015M","S1901_C03_015E","S1901_C03_015M","S1901_C04_015E","S1901_C04_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_016E","S1901_C03_016M","S1901_C04_016E","S1901_C04_016M",
"1600000US0404720","Avondale city, Arizona","27840","1624","4.8","1.7","2.7","1.5","6.7","2.7","8.8","2.9","15.0","3.7","17.7","3.5","16.7","2.9","17.2","3.4","5.9","2.5","4.5","3.0","63242","7876","77361","6287","37.9","(X)","(X)","(X)","(X)","(X)","20173","1139","N","N","7667","1547","2.9","1.7","N","N","9.7","4.4","2.1","1.3","N","N","5.2","4.4","4.2","1.9","N","N","17.3","8.0","7.6","3.1","N","N","11.9","6.6","12.8","3.9","N","N","23.0","8.5","21.2","4.3","N","N","14.1","6.0","16.1","3.5","N","N","12.1","6.6","20.4","4.4","N","N","6.1","5.6","7.1","3.1","N","N","0.0","2.4","5.5","4.0","N","N","0.6","1.1","72284","8481","93252","8900","36938","6343","86352","8050","N","N","44094","6764","(X)","(X)","(X)","(X)","(X)","(X)","40.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27.9","(X)",
"1600000US0407940","Buckeye city, Arizona","21069","1522","3.3","1.5","0.4","0.5","9.1","3.7","8.3","3.0","8.7","3.5","26.1","5.2","19.7","5.8","14.9","4.4","4.8","2.6","4.7","2.3","68655","8524","82310","7972","30.4","(X)","(X)","(X)","(X)","(X)","17294","1023","N","N","3775","1033","4.4","2.5","N","N","3.9","3.9","0.5","0.5","N","N","1.2","1.9","6.7","3.7","N","N","20.2","10.4","5.8","2.1","N","N","14.3","8.7","8.7","3.7","N","N","22.0","13.3","27.8","6.1","N","N","20.6","10.7","20.7","6.3","N","N","2.4","2.8","16.2","5.6","N","N","11.3","9.3","3.5","1.8","N","N","4.1","5.1","5.7","2.7","N","N","0.0","4.8","71769","6834","79367","9329","43976","9489","85957","9113","N","N","51684","9294","(X)","(X)","(X)","(X)","(X)","(X)","33.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","17.2","(X)",
"1600000US0410670","Casas Adobes CDP, Arizona","29825","1996","3.7","1.6","5.4","2.3","6.7","2.2","7.1","2.2","17.7","3.0","19.8","3.3","13.6","3.4","16.8","3.0","3.2","1.2","5.9","2.4","62927","5164","77349","5731","30.4","(X)","(X)","(X)","(X)","(X)","18563","1541","N","N","11262","1523","3.3","2.8","N","N","5.8","2.5","3.9","3.1","N","N","8.0","3.3","2.6","2.0","N","N","13.7","5.3","7.1","3.5","N","N","9.4","3.7","14.1","3.7","N","N","23.5","5.6","19.6","3.7","N","N","17.4","5.4","13.8","4.4","N","N","12.3","5.4","23.5","5.3","N","N","8.0","2.9","4.9","1.9","N","N","0.4","0.6","7.2","3.2","N","N","1.5","1.5","74335","9998","97222","11180","40617","4419","89600","8122","N","N","52505","5228","(X)","(X)","(X)","(X)","(X)","(X)","32.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.7","(X)",
"1600000US0412000","Chandler city, Arizona","91969","2478","3.7","0.9","2.7","1.0","5.6","1.3","6.4","1.3","9.5","1.4","14.9","1.5","15.4","1.7","19.6","2.3","10.5","1.2","11.6","1.5","85527","3586","107192","5189","31.7","(X)","(X)","(X)","(X)","(X)","64669","1568","50363","2183","27300","2781","2.9","1.1","1.2","0.5","6.4","2.1","0.8","0.7","0.4","0.4","7.3","2.7","3.4","1.3","2.2","1.2","11.4","3.3","5.2","1.4","4.6","1.7","9.3","2.7","7.8","1.8","6.1","1.7","13.7","2.7","14.3","1.9","12.8","2.1","18.1","3.1","15.4","2.0","15.0","2.3","14.8","3.0","22.3","2.8","24.6","3.1","12.7","3.5","13.6","1.8","15.9","2.0","3.0","1.6","14.4","2.1","17.3","2.4","3.3","1.4","100389","7091","111328","5726","53031","6940","120964","5787","N","N","69747","8351","(X)","(X)","(X)","(X)","(X)","(X)","32.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.8","(X)",
"1600000US0423620","Flagstaff city, Arizona","24569","1717","8.4","2.7","3.3","1.9","10.2","3.6","6.4","2.5","13.9","4.4","18.8","4.3","10.3","3.6","15.3","3.4","7.2","2.2","6.2","1.9","58808","4719","81044","6903","31.9","(X)","(X)","(X)","(X)","(X)","13387","1327","N","N","11182","1615","3.9","3.1","N","N","13.8","5.9","1.7","1.7","N","N","6.1","3.9","3.4","2.4","N","N","18.2","7.0","7.8","3.9","N","N","9.4","5.0","10.8","5.8","N","N","14.5","5.6","19.4","5.3","N","N","19.6","7.3","13.0","4.7","N","N","6.1","3.8","21.2","5.6","N","N","6.0","3.6","9.0","3.5","N","N","4.5","2.9","9.9","3.4","N","N","1.6","1.4","81458","10944","95061","15258","37904","7590","104634","11249","N","N","49144","7123","(X)","(X)","(X)","(X)","(X)","(X)","27.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","35.2","(X)",
"1600000US0427400","Gilbert town, Arizona","78555","2252","2.6","1.0","1.2","0.6","3.5","1.1","4.1","1.0","6.3","1.3","15.7","2.1","16.8","2.1","25.6","2.3","12.3","1.8","12.1","1.7","99866","3683","117474","4212","33.1","(X)","(X)","(X)","(X)","(X)","64173","1659","52133","2073","14382","1897","1.6","0.8","1.4","0.9","8.3","4.2","0.4","0.4","0.4","0.5","4.5","2.5","2.9","1.1","2.2","1.2","8.8","3.4","3.8","1.2","2.2","1.0","8.7","2.8","4.7","1.1","4.2","1.1","13.5","4.1","15.4","2.3","13.3","2.5","17.6","4.2","17.3","2.3","15.4","2.0","13.7","3.6","27.4","2.5","30.5","2.8","14.6","3.8","13.0","2.0","14.8","2.4","7.2","3.1","13.6","2.0","15.6","2.4","3.0","2.2","107227","5258","117961","4434","55591","5421","124813","4921","N","N","71805","7447","(X)","(X)","(X)","(X)","(X)","(X)","33.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.7","(X)",
"1600000US0427820","Glendale city, Arizona","83873","3014","6.1","1.1","4.1","1.3","10.0","1.7","10.8","1.7","14.5","2.0","19.0","2.3","14.9","2.1","13.0","1.4","4.3","0.9","3.3","0.8","54789","2471","70587","4481","37.6","(X)","(X)","(X)","(X)","(X)","54918","2265","37193","2089","28955","2776","4.3","1.2","2.1","1.1","11.7","2.6","2.9","1.4","2.0","1.6","7.2","2.5","8.2","2.1","4.0","1.7","14.0","3.0","9.0","2.0","6.5","1.9","17.1","4.2","13.5","2.3","11.1","2.8","16.0","3.5","19.1","2.7","18.5","3.4","18.2","3.7","18.2","2.6","22.1","3.5","7.7","2.3","15.0","1.9","20.2","2.7","5.3","2.0","5.9","1.4","7.6","2.0","0.9","0.7","3.9","1.1","5.8","1.6","1.8","1.2","66270","4030","79263","4440","34937","3910","79692","6609","N","N","47606","4997","(X)","(X)","(X)","(X)","(X)","(X)","39.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.3","(X)",
"1600000US0428380","Goodyear city, Arizona","26405","2005","1.8","1.0","0.9","0.8","5.5","2.8","5.9","2.7","8.7","2.4","17.0","4.2","16.9","4.8","24.0","4.5","10.4","3.3","8.9","2.9","89959","10959","106051","8810","29.0","(X)","(X)","(X)","(X)","(X)","21120","1615","N","N","5285","1356","0.9","0.9","N","N","6.9","4.8","0.6","0.7","N","N","2.3","3.0","4.0","2.4","N","N","11.6","10.4","4.7","2.7","N","N","9.2","8.5","9.6","3.1","N","N","6.5","4.0","17.9","5.0","N","N","16.1","7.5","14.9","4.7","N","N","24.1","12.2","25.0","5.0","N","N","17.6","10.5","12.7","3.9","N","N","2.2","2.7","9.8","3.4","N","N","3.4","3.5","96884","11274","100666","8103","70894","24302","109861","8451","N","N","84999","27681","(X)","(X)","(X)","(X)","(X)","(X)","28.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.9","(X)",
"1600000US0446000","Mesa city, Arizona","185509","3765","4.9","0.8","3.3","0.7","9.6","1.0","11.2","1.2","13.7","1.2","21.4","1.6","11.4","1.0","15.0","1.2","5.0","0.7","4.4","0.6","58247","2148","75590","2234","35.6","(X)","(X)","(X)","(X)","(X)","124204","3092","89476","3216","61305","3156","3.4","0.8","1.5","0.6","9.3","1.7","2.1","0.6","1.2","0.6","6.9","1.8","7.9","1.2","5.1","1.1","14.3","2.1","9.8","1.4","7.8","1.4","14.6","2.4","12.4","1.6","10.4","1.8","16.6","2.3","21.4","1.8","21.6","2.1","20.5","2.4","12.6","1.2","14.2","1.5","8.3","1.7","17.9","1.7","21.8","2.1","7.4","1.7","6.6","0.9","8.7","1.3","0.9","0.4","5.9","0.9","7.7","1.3","1.3","0.6","65916","2668","78510","4181","38505","3099","86047","3028","99506","4300","49811","3120","(X)","(X)","(X)","(X)","(X)","(X)","35.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.0","(X)",
"1600000US0454050","Peoria city, Arizona","63218","2358","3.7","1.1","4.0","1.5","7.2","1.8","6.6","1.8","11.3","2.0","18.7","2.4","14.1","2.1","18.8","2.5","7.8","1.7","7.8","1.6","72050","6079","92795","4760","33.3","(X)","(X)","(X)","(X)","(X)","44676","1598","34973","1962","18542","2326","2.1","1.0","2.1","1.0","8.1","3.0","2.6","1.4","2.3","1.3","7.4","3.3","2.9","0.9","2.1","0.9","18.1","5.7","5.1","1.8","4.2","2.0","11.1","4.1","9.6","2.2","7.0","2.0","16.8","4.1","19.7","2.8","18.8","3.0","16.9","4.3","17.0","2.5","15.5","2.7","9.4","3.0","22.2","3.0","25.5","3.4","6.2","2.4","8.7","2.1","10.7","2.6","3.9","2.7","10.1","2.0","11.8","2.4","2.1","1.5","85664","4194","96624","5080","37293","4938","106452","5675","N","N","54543","7179","(X)","(X)","(X)","(X)","(X)","(X)","34.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.6","(X)",
"1600000US0455000","Phoenix city, Arizona","574645","7444","5.7","0.6","3.5","0.4","9.6","0.7","9.3","0.7","14.5","0.8","18.4","0.8","13.5","0.8","13.9","0.7","5.6","0.5","6.0","0.5","57957","1430","80246","1525","39.4","(X)","(X)","(X)","(X)","(X)","363791","5498","233993","6817","210854","7733","4.2","0.5","1.9","0.4","9.9","1.3","2.5","0.5","1.2","0.4","6.0","1.0","7.7","0.7","5.1","0.8","14.3","1.3","8.3","0.8","5.5","0.8","11.7","1.3","13.4","1.2","10.9","1.2","16.6","1.1","18.6","1.0","18.4","1.1","17.3","1.4","15.1","1.0","16.9","1.3","9.8","1.1","15.9","0.8","20.0","1.1","8.9","1.0","6.9","0.7","9.6","1.1","2.8","0.7","7.5","0.6","10.4","0.9","2.8","0.6","67557","2292","84207","1896","41306","1374","90214","2253","108821","3170","57457","2134","(X)","(X)","(X)","(X)","(X)","(X)","41.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.6","(X)",
"1600000US0464210","San Tan Valley CDP, Arizona","32608","2569","4.1","2.3","0.8","0.8","5.9","2.8","5.8","2.6","10.0","2.8","27.1","5.5","19.8","5.0","17.9","4.6","5.5","2.5","3.1","1.9","70339","4892","79423","5332","46.0","(X)","(X)","(X)","(X)","(X)","27542","2603","N","N","5066","1118","4.6","2.8","N","N","7.4","5.5","0.3","0.4","N","N","3.7","4.4","3.0","2.7","N","N","15.5","9.2","6.8","3.1","N","N","2.7","2.6","9.9","3.0","N","N","17.8","10.0","27.7","6.6","N","N","27.2","11.8","21.3","5.6","N","N","10.8","7.4","17.1","4.7","N","N","12.2","9.5","5.7","2.8","N","N","2.8","4.7","3.7","2.2","N","N","0.0","3.6","71363","6471","80283","9820","55048","13310","81463","5910","N","N","57803","12056","(X)","(X)","(X)","(X)","(X)","(X)","48.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.9","(X)",
"1600000US0465000","Scottsdale city, Arizona","117024","3167","4.1","0.9","2.2","0.7","5.3","1.3","7.1","1.3","9.4","1.1","14.6","1.7","12.6","1.6","16.6","2.0","9.7","1.3","18.4","1.7","88071","4518","133662","7589","30.2","(X)","(X)","(X)","(X)","(X)","64731","2178","53233","2585","52293","3500","1.8","0.9","1.2","0.7","6.9","1.9","0.3","0.2","0.1","0.1","4.6","1.6","2.7","1.3","1.9","1.2","8.6","2.4","4.6","1.4","3.6","1.2","10.3","2.4","7.2","1.7","7.1","1.9","12.2","2.1","13.7","2.0","11.3","2.0","16.0","2.3","11.0","2.2","10.2","2.4","15.2","2.5","19.0","2.5","20.5","2.7","13.6","3.1","12.6","2.2","13.7","2.3","5.6","2.0","27.1","2.5","30.6","2.9","7.0","2.2","121047","8182","132621","6663","60518","5109","173854","11361","N","N","81795","6510","(X)","(X)","(X)","(X)","(X)","(X)","31.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.9","(X)",
"1600000US0471510","Surprise city, Arizona","49936","2283","4.0","1.6","1.8","0.9","5.9","1.5","7.5","1.6","11.5","2.1","22.6","3.0","17.3","2.9","18.6","2.9","4.6","1.4","6.0","2.5","70280","5360","83311","5110","34.9","(X)","(X)","(X)","(X)","(X)","37181","1615","N","N","12755","2045","2.7","1.5","N","N","8.0","4.6","1.2","0.9","N","N","4.3","2.8","2.7","1.1","N","N","15.8","5.2","5.4","1.5","N","N","12.6","4.6","11.2","2.4","N","N","15.7","4.3","23.4","3.7","N","N","20.1","5.5","19.7","3.4","N","N","9.9","4.1","21.5","3.4","N","N","7.0","4.4","6.3","2.0","N","N","2.6","2.3","5.8","2.6","N","N","3.9","3.8","78796","4977","83744","6572","43459","6745","90447","5282","N","N","57902","9232","(X)","(X)","(X)","(X)","(X)","(X)","34.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","35.1","(X)",
"1600000US0473000","Tempe city, Arizona","74266","2923","7.9","1.5","4.0","1.5","7.6","1.6","8.1","2.0","11.9","2.2","20.4","2.4","13.2","2.0","16.1","2.0","5.5","1.2","5.4","1.2","60330","2176","79353","4229","37.3","(X)","(X)","(X)","(X)","(X)","35878","1936","24222","2131","38388","2988","4.0","2.2","1.1","1.2","13.0","2.7","2.5","1.5","2.2","2.3","5.5","2.4","5.5","2.0","2.2","1.2","11.1","2.7","5.9","2.3","4.3","1.6","9.0","2.6","11.1","2.9","9.2","3.2","13.6","3.1","19.7","2.9","14.6","2.7","22.2","4.0","14.9","3.1","18.0","3.7","9.8","2.7","18.6","3.4","24.1","4.0","11.7","2.8","9.0","1.9","12.5","2.7","2.3","1.4","8.8","2.2","11.8","3.2","1.8","1.1","76475","5477","96005","7948","46385","5295","99867","7989","N","N","56305","4000","(X)","(X)","(X)","(X)","(X)","(X)","36.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","35.7","(X)",
"1600000US0477000","Tucson city, Arizona","209383","4500","10.0","1.1","5.2","0.8","12.9","1.3","11.4","1.2","16.8","1.3","19.1","1.5","10.0","1.1","8.9","0.9","3.5","0.7","2.1","0.5","43676","1859","58387","2222","35.2","(X)","(X)","(X)","(X)","(X)","114800","3497","71560","3202","94583","4876","5.6","1.3","2.5","1.1","16.4","1.9","2.6","0.8","1.5","0.6","8.9","1.5","10.7","1.6","6.4","1.5","17.4","2.0","9.4","1.6","5.8","1.2","13.2","1.7","16.0","1.9","13.7","2.3","17.3","1.9","22.4","2.1","24.8","2.5","14.9","1.9","12.6","1.5","16.4","2.2","5.5","1.3","12.5","1.2","16.7","1.8","4.4","1.1","5.1","1.1","7.8","1.7","1.3","0.6","3.1","0.8","4.4","1.2","0.7","0.4","54924","2212","68586","3377","29994","2067","70493","2889","86109","4126","40970","2979","(X)","(X)","(X)","(X)","(X)","(X)","38.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.2","(X)",
"1600000US0485540","Yuma city, Arizona","35548","2020","8.1","2.3","6.0","2.2","11.4","2.9","10.6","3.7","15.0","3.5","20.1","4.5","12.6","3.2","10.0","2.6","4.1","1.4","1.9","0.8","47929","7930","60626","3884","36.1","(X)","(X)","(X)","(X)","(X)","26641","1554","N","N","8907","1386","6.7","2.7","N","N","12.2","5.3","5.6","2.7","N","N","7.2","4.3","8.9","3.6","N","N","21.5","6.7","10.6","4.9","N","N","8.7","4.2","15.3","4.2","N","N","16.6","7.2","22.7","5.6","N","N","14.1","5.1","13.2","3.6","N","N","9.5","6.8","9.7","2.5","N","N","8.3","8.0","5.1","1.9","N","N","1.1","1.4","2.2","1.1","N","N","0.9","1.0","52058","6008","59377","6073","35164","6361","64595","4645","N","N","45066","7986","(X)","(X)","(X)","(X)","(X)","(X)","37.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.1","(X)",
"1600000US0515190","Conway city, Arkansas","23009","1505","8.9","3.2","7.7","3.1","14.0","4.0","10.3","3.4","12.6","3.9","13.5","3.7","8.7","2.5","16.7","4.5","3.1","1.7","4.5","3.3","44569","7598","71243","11129","32.1","(X)","(X)","(X)","(X)","(X)","12801","1360","N","N","10208","1691","2.3","1.7","N","N","18.7","6.8","4.0","2.3","N","N","12.4","6.4","13.3","5.1","N","N","15.6","6.3","6.2","3.4","N","N","14.7","6.4","10.1","4.6","N","N","17.0","6.6","16.2","5.0","N","N","9.7","4.9","9.4","3.8","N","N","7.0","4.0","25.0","7.5","N","N","4.8","4.1","5.5","3.0","N","N","0.0","1.6","8.1","5.7","N","N","0.0","1.6","71363","10916","91536","17602","26346","6376","99237","18089","N","N","33579","5621","(X)","(X)","(X)","(X)","(X)","(X)","26.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","38.2","(X)",
"1600000US0523290","Fayetteville city, Arkansas","36882","1866","11.9","4.0","8.4","3.0","13.0","3.1","10.4","2.6","12.3","3.7","15.6","3.8","9.8","2.7","10.5","2.8","5.2","2.3","2.8","1.1","41890","5554","63955","6023","21.7","(X)","(X)","(X)","(X)","(X)","17061","1544","N","N","19821","2318","7.4","4.4","N","N","15.8","5.7","6.8","4.3","N","N","10.3","4.1","8.7","4.4","N","N","17.3","4.9","9.8","4.5","N","N","10.7","3.7","8.8","4.3","N","N","15.2","5.5","13.0","5.1","N","N","17.4","5.9","13.6","4.6","N","N","6.2","3.3","15.7","4.1","N","N","5.9","3.6","10.0","4.6","N","N","1.1","1.1","6.1","2.5","N","N","0.0","0.8","61692","13315","98616","7029","31660","4523","92176","12182","N","N","39007","4550","(X)","(X)","(X)","(X)","(X)","(X)","23.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","19.9","(X)",
"1600000US0524550","Fort Smith city, Arkansas","35442","1569","7.9","2.7","7.7","2.6","10.5","2.8","13.8","3.1","16.8","3.8","15.5","3.3","10.0","2.8","11.3","2.7","3.1","1.9","3.5","1.8","45496","4088","65460","6901","38.9","(X)","(X)","(X)","(X)","(X)","22683","1790","N","N","12759","1538","6.5","3.0","N","N","13.3","5.4","1.9","1.6","N","N","17.1","6.3","10.9","3.2","N","N","10.9","4.3","12.8","4.2","N","N","19.2","5.7","17.3","4.5","N","N","13.1","6.0","18.2","4.5","N","N","8.7","4.2","9.2","3.2","N","N","10.1","5.5","15.1","3.8","N","N","3.7","3.5","3.6","2.3","N","N","2.2","3.4","4.5","2.4","N","N","1.7","2.7","50239","2806","68572","7899","27622","3173","76247","9990","N","N","42646","8286","(X)","(X)","(X)","(X)","(X)","(X)","41.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.7","(X)",
"1600000US0535710","Jonesboro city, Arkansas","29492","1333","11.0","3.5","4.2","2.1","15.5","4.5","8.8","2.8","14.0","4.2","20.1","3.8","13.1","3.5","8.0","2.5","1.9","1.1","3.4","1.8","45057","4469","61985","7112","26.9","(X)","(X)","(X)","(X)","(X)","17692","1297","N","N","11800","1465","5.9","2.7","N","N","18.6","7.7","4.0","2.7","N","N","4.9","3.1","14.9","5.4","N","N","21.9","7.7","5.8","3.0","N","N","14.3","5.1","10.5","4.0","N","N","14.7","6.1","21.7","5.3","N","N","17.0","6.7","15.6","4.8","N","N","7.5","4.3","13.7","4.0","N","N","0.6","1.0","2.9","1.8","N","N","0.0","1.4","4.8","2.8","N","N","0.6","1.0","56560","8087","81258","10924","28975","6938","76801","11690","N","N","36211","5996","(X)","(X)","(X)","(X)","(X)","(X)","26.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.3","(X)",
"1600000US0541000","Little Rock city, Arkansas","81517","2985","8.8","2.2","5.6","1.8","11.2","1.9","10.8","2.0","15.3","2.2","14.2","2.4","9.1","1.7","11.3","1.9","5.2","1.2","8.7","1.7","47996","3487","84230","5832","36.8","(X)","(X)","(X)","(X)","(X)","46709","2496","28470","2404","34808","3302","4.4","2.1","1.2","1.3","14.8","4.2","4.0","2.1","1.0","1.0","8.0","2.3","11.2","2.9","5.1","2.6","13.1","2.9","7.8","2.5","5.1","2.8","15.1","3.5","12.8","2.6","11.1","3.1","18.4","3.6","13.9","3.0","14.7","3.7","13.0","3.0","10.4","2.6","10.5","3.1","6.3","2.3","14.3","2.6","19.0","3.7","7.8","2.8","8.2","2.0","12.1","3.2","1.3","0.9","12.8","2.6","20.2","3.9","2.1","1.2","65092","7806","102416","13974","33938","3550","109547","9160","N","N","47690","4875","(X)","(X)","(X)","(X)","(X)","(X)","37.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.0","(X)",
"1600000US0550450","North Little Rock city, Arkansas","28402","1617","7.9","2.6","6.8","3.1","12.5","3.4","11.9","4.3","15.9","4.3","19.1","4.3","9.6","2.8","10.2","2.8","2.7","1.3","3.4","1.8","46850","6276","62478","6917","31.5","(X)","(X)","(X)","(X)","(X)","17161","1346","N","N","11241","1652","5.2","3.0","N","N","12.4","4.8","5.5","4.0","N","N","9.9","4.9","11.6","4.5","N","N","13.9","4.4","15.2","6.8","N","N","8.3","3.0","12.6","5.0","N","N","18.9","5.5","17.0","5.0","N","N","24.7","7.2","12.0","4.0","N","N","5.3","4.4","12.5","3.7","N","N","4.3","3.3","3.0","1.9","N","N","1.9","2.1","5.3","3.0","N","N","0.4","0.7","49834","8778","83938","12587","40169","3281","69549","8362","N","N","44390","5846","(X)","(X)","(X)","(X)","(X)","(X)","31.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.3","(X)",
"1600000US0560410","Rogers city, Arkansas","24440","1408","1.6","0.9","5.5","2.9","8.8","2.8","8.4","3.2","12.5","3.4","21.4","4.4","11.4","3.7","14.8","3.6","6.9","2.4","8.8","2.9","62938","6146","102233","13148","28.6","(X)","(X)","(X)","(X)","(X)","17810","1259","N","N","6630","1330","0.5","0.6","N","N","4.5","2.7","2.9","2.5","N","N","13.8","8.5","9.1","3.9","N","N","12.1","6.4","6.7","3.2","N","N","14.9","7.8","13.1","4.5","N","N","18.2","7.3","17.3","4.3","N","N","18.9","7.3","14.5","4.7","N","N","4.4","4.0","16.3","4.6","N","N","8.2","5.5","7.9","3.1","N","N","4.9","3.8","11.7","3.8","N","N","0.0","2.5","75442","11402","89149","9372","37859","11937","119140","17291","N","N","49624","8577","(X)","(X)","(X)","(X)","(X)","(X)","31.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","16.3","(X)",
"1600000US0566080","Springdale city, Arkansas","27283","1693","4.0","2.6","1.1","0.9","10.1","4.1","11.7","4.0","21.7","5.0","22.4","5.1","13.3","4.0","8.6","2.6","3.2","2.3","3.8","1.6","50799","4141","72591","7834","30.2","(X)","(X)","(X)","(X)","(X)","20741","1278","N","N","6542","1744","3.8","2.5","N","N","6.7","5.5","0.6","1.0","N","N","4.6","3.5","6.9","4.1","N","N","18.1","10.2","9.3","3.8","N","N","22.5","9.1","23.4","6.0","N","N","18.7","7.6","23.0","5.6","N","N","18.2","7.7","14.5","5.0","N","N","5.7","6.1","9.3","3.3","N","N","5.6","4.6","4.2","3.0","N","N","0.0","2.5","5.0","2.2","N","N","0.0","2.5","58418","8408","70961","7039","31930","8619","81892","10888","N","N","38940","5635","(X)","(X)","(X)","(X)","(X)","(X)","31.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.4","(X)",
"1600000US0600562","Alameda city, California","30724","1435","4.7","1.9","2.0","1.1","5.6","2.2","6.7","2.1","6.2","2.4","13.1","2.9","7.5","2.1","16.9","2.7","16.4","3.4","20.9","3.4","114750","13070","133811","9054","30.4","(X)","(X)","(X)","(X)","(X)","19696","1170","N","N","11028","1378","4.0","2.1","N","N","5.9","3.4","0.8","0.9","N","N","4.1","2.8","2.7","1.9","N","N","11.0","5.3","5.3","2.5","N","N","9.9","4.6","4.7","2.9","N","N","8.7","4.2","9.6","3.0","N","N","20.1","6.3","8.8","2.9","N","N","6.9","3.7","16.8","3.4","N","N","16.0","4.4","18.3","4.2","N","N","11.9","4.2","29.1","4.8","N","N","5.5","2.5","140596","10938","154781","16519","64418","6453","157536","12243","N","N","85617","10044","(X)","(X)","(X)","(X)","(X)","(X)","32.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.2","(X)",
