"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"1600000US0404720","Avondale city, Arizona","25339","1647","4.3","2.3","0.5","0.6","4.9","2.3","9.6","3.0","12.0","3.9","20.1","4.3","19.1","4.2","19.1","3.8","5.4","2.1","5.0","2.7","71296","8587","85589","7848","47.6","(X)","(X)","(X)","(X)","(X)","19254","1167","2.6","1.6","1.3","1.4","4.3","2.7","6.4","3.3","9.4","4.4","24.5","5.4","18.8","4.5","20.3","4.7","6.4","2.8","5.9","3.6","76813","9498","90750","8824","(X)","(X)","50.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","86502","9732","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6085","1498","10.8","8.0","1.2","1.5","10.1","6.1","14.8","6.5","23.1","8.9","14.6","6.7","10.6","6.7","11.6","6.4","1.3","1.6","1.9","2.0","41935","6285","59698","14742","(X)","(X)","(X)","(X)","30.1","(X)",
"1600000US0407940","Buckeye city, Arizona","21691","1691","1.5","1.1","3.2","1.8","3.2","2.1","4.0","2.2","10.5","3.4","18.2","4.6","21.6","5.0","21.9","5.1","9.2","3.2","6.7","3.2","83348","4349","96126","7441","33.6","(X)","(X)","(X)","(X)","(X)","18061","1379","1.3","1.1","2.1","1.7","2.1","1.5","5.7","3.1","10.2","3.6","16.3","4.5","26.3","5.8","19.9","4.3","10.4","4.4","5.6","2.7","84337","5205","97479","7989","(X)","(X)","36.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","90432","7947","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3630","1211","2.5","2.7","8.5","6.9","11.0","10.7","7.2","5.8","12.0","7.8","18.1","10.0","6.6","5.8","22.1","15.8","8.6","7.3","3.4","4.4","61672","18921","72537","15216","(X)","(X)","(X)","(X)","17.7","(X)",
"1600000US0410670","Casas Adobes CDP, Arizona","29337","2194","3.8","2.1","2.5","1.6","4.8","1.9","8.3","2.6","15.7","3.6","17.3","3.3","14.1","2.9","21.4","4.6","7.0","2.2","5.2","1.8","70278","9796","89396","8341","30.9","(X)","(X)","(X)","(X)","(X)","17654","1650","2.7","1.9","0.2","0.3","1.9","1.1","3.9","2.2","11.1","4.1","17.8","4.6","15.3","4.1","30.4","6.7","8.5","3.3","8.2","2.8","91882","11514","109718","10210","(X)","(X)","29.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","103614","7207","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11683","1878","8.5","4.9","5.7","3.7","8.0","3.6","13.6","5.0","24.1","6.8","16.7","4.7","10.0","4.0","7.8","4.2","4.8","3.5","0.7","0.9","43095","5488","57090","8490","(X)","(X)","(X)","(X)","32.6","(X)",
"1600000US0412000","Chandler city, Arizona","94035","2971","2.4","0.9","1.7","0.8","4.3","1.1","5.5","1.3","10.0","1.6","19.6","2.4","14.0","1.8","20.1","1.8","10.4","1.4","11.9","1.6","83709","4424","111144","4914","27.9","(X)","(X)","(X)","(X)","(X)","65233","2103","1.1","0.6","0.8","0.5","3.9","1.5","4.5","1.4","8.0","1.9","17.3","2.6","13.8","2.2","22.0","2.5","13.5","2.0","15.1","1.9","100916","7593","126688","6310","(X)","(X)","30.4","(X)","(X)","(X)","50249","2501","0.9","0.6","0.5","0.4","2.7","1.4","4.2","1.7","6.2","2.0","13.3","2.3","13.1","2.7","24.3","3.1","16.0","2.4","18.7","2.4","117422","6777","141789","8074","(X)","(X)","(X)","(X)","(X)","(X)","28802","2837","5.5","2.6","4.5","2.6","5.3","1.6","8.4","2.4","14.6","3.5","25.5","4.2","13.9","3.6","15.5","3.6","3.3","1.6","3.7","1.6","60754","3773","72592","4477","(X)","(X)","(X)","(X)","21.4","(X)",
"1600000US0423620","Flagstaff city, Arizona","25609","1576","9.4","3.3","5.8","2.7","5.3","2.2","6.0","2.8","15.4","4.3","16.4","4.5","11.0","2.8","16.3","3.9","8.7","2.4","5.7","2.2","58900","7027","81277","9249","28.9","(X)","(X)","(X)","(X)","(X)","12509","1402","0.6","0.9","0.4","0.7","1.5","2.0","2.8","2.4","13.0","4.7","19.6","7.2","16.9","4.8","23.8","6.7","10.4","3.9","11.0","4.5","89234","15515","114158","17182","(X)","(X)","29.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","95828","14404","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13100","1659","17.7","6.1","10.9","5.0","8.9","3.9","9.4","5.0","18.2","7.2","13.4","5.3","6.2","3.5","9.3","4.0","5.3","3.3","0.6","0.8","35792","2306","48059","5682","(X)","(X)","(X)","(X)","27.9","(X)",
"1600000US0427400","Gilbert town, Arizona","81235","2554","2.5","1.1","1.0","0.6","2.7","0.7","4.4","1.1","7.9","1.6","14.9","2.1","14.5","2.1","27.8","2.7","11.7","1.7","12.6","1.9","102793","3640","118030","5217","32.6","(X)","(X)","(X)","(X)","(X)","63370","2133","1.3","0.6","1.1","0.7","1.7","0.8","2.4","0.9","6.5","1.6","14.1","2.1","14.5","2.2","29.7","3.1","13.3","2.2","15.3","2.3","111715","5728","129931","6222","(X)","(X)","32.8","(X)","(X)","(X)","51245","2221","0.4","0.6","0.6","0.4","1.3","0.7","2.6","1.0","5.1","1.6","9.5","1.8","14.3","2.4","32.2","3.5","16.1","2.6","17.9","2.7","121988","2881","N","N","(X)","(X)","(X)","(X)","(X)","(X)","17865","2029","8.0","4.0","1.6","1.3","7.0","2.6","11.1","3.1","14.3","3.8","20.1","5.2","12.6","4.4","19.6","5.7","3.4","2.3","2.4","1.5","59239","8666","68389","5858","(X)","(X)","(X)","(X)","30.8","(X)",
"1600000US0427820","Glendale city, Arizona","81065","3085","8.4","1.9","4.5","1.5","9.4","1.7","7.9","1.8","12.7","2.1","19.9","2.2","12.3","2.0","14.1","1.9","6.6","1.5","4.1","0.9","57137","3590","74447","3728","41.3","(X)","(X)","(X)","(X)","(X)","56107","2028","5.1","1.6","3.0","1.4","6.8","1.7","8.3","2.2","13.0","2.8","20.7","3.0","14.1","2.5","16.1","2.6","7.7","2.0","5.2","1.2","64914","3613","82518","4462","(X)","(X)","41.6","(X)","(X)","(X)","36587","2179","3.0","1.7","2.2","1.6","5.4","1.7","5.8","2.3","10.6","2.8","18.6","3.4","14.7","2.9","21.7","3.5","10.7","2.8","7.3","1.7","83029","6675","97948","5876","(X)","(X)","(X)","(X)","(X)","(X)","24958","2840","18.7","4.0","7.7","2.9","17.5","4.4","10.0","3.7","13.0","3.2","15.2","3.2","6.5","2.4","7.0","2.8","3.4","1.9","0.9","0.7","31087","4875","47853","5764","(X)","(X)","(X)","(X)","36.8","(X)",
"1600000US0428380","Goodyear city, Arizona","26158","1654","3.8","2.1","1.0","0.8","4.9","2.9","5.3","2.5","9.9","3.8","17.8","4.6","16.3","4.4","22.8","4.7","11.7","3.0","6.7","2.1","85147","8024","98908","6751","31.3","(X)","(X)","(X)","(X)","(X)","20203","1336","3.2","2.6","0.3","0.5","2.6","2.7","3.1","2.2","9.6","4.2","19.6","5.3","17.0","5.3","23.4","5.5","12.5","3.9","8.6","2.8","87534","10924","106786","8357","(X)","(X)","32.7","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","98851","15243","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5955","1235","7.1","5.2","3.3","3.5","12.5","8.5","11.5","6.9","13.9","7.6","10.6","5.8","13.8","6.4","20.7","10.5","6.5","4.0","0.0","3.3","52303","25163","68370","10085","(X)","(X)","(X)","(X)","24.8","(X)",
"1600000US0446000","Mesa city, Arizona","187111","4486","3.9","0.7","3.1","0.6","7.5","1.1","8.7","1.0","13.2","1.5","21.5","1.4","13.8","1.1","15.9","1.5","6.0","0.9","6.2","0.9","63836","2762","85599","4109","34.2","(X)","(X)","(X)","(X)","(X)","120578","3410","3.2","1.0","1.9","0.7","5.5","1.2","6.5","1.2","11.6","1.4","21.7","1.7","15.1","1.3","18.9","2.0","7.3","1.2","8.3","1.3","74359","3512","97177","5893","(X)","(X)","32.7","(X)","(X)","(X)","88163","3284","1.7","0.7","1.4","0.8","3.1","1.0","5.3","1.3","9.3","1.5","20.7","2.0","16.4","1.5","22.4","2.4","9.3","1.5","10.4","1.6","87655","4158","108019","4193","(X)","(X)","(X)","(X)","(X)","(X)","66533","4324","6.6","1.5","6.2","1.6","13.0","2.3","13.1","2.1","16.2","2.5","19.7","2.5","10.9","2.0","9.8","2.1","2.4","1.1","2.1","0.7","44906","3033","59632","4072","(X)","(X)","(X)","(X)","34.1","(X)",
"1600000US0454050","Peoria city, Arizona","66318","2428","6.3","1.6","2.4","1.0","5.5","1.5","6.0","1.5","11.6","2.0","17.3","2.8","13.5","2.1","21.2","2.7","9.1","1.5","7.1","1.5","77368","7470","91456","3868","31.4","(X)","(X)","(X)","(X)","(X)","47618","1448","3.3","1.6","1.0","0.8","4.0","1.3","3.7","1.4","9.1","2.3","17.5","3.3","15.7","2.6","26.0","3.3","10.8","2.0","9.1","1.9","92962","5205","104942","4593","(X)","(X)","33.4","(X)","(X)","(X)","38287","1706","3.1","1.9","0.3","0.4","2.5","1.4","2.5","1.3","8.2","2.3","15.1","3.4","16.6","3.2","28.9","3.9","12.1","2.3","10.7","2.4","100954","3443","N","N","(X)","(X)","(X)","(X)","(X)","(X)","18700","2258","14.7","4.8","6.2","3.0","11.1","3.6","12.5","3.6","16.6","4.1","18.1","4.7","8.9","3.5","6.4","2.5","3.3","1.8","2.2","1.6","39203","4966","52463","5049","(X)","(X)","(X)","(X)","25.2","(X)",
"1600000US0455000","Phoenix city, Arizona","586878","7653","5.6","0.6","3.3","0.5","8.7","0.8","8.3","0.7","14.7","1.0","18.9","0.9","13.2","0.8","14.4","0.7","5.8","0.5","7.1","0.4","60931","1308","84077","1713","39.0","(X)","(X)","(X)","(X)","(X)","376518","7025","4.3","0.7","1.9","0.4","6.4","0.8","7.4","1.0","14.2","1.3","19.2","1.2","14.0","0.9","16.3","1.0","7.2","0.7","9.0","0.7","68785","2554","95068","2361","(X)","(X)","41.5","(X)","(X)","(X)","249727","7904","1.7","0.5","1.2","0.3","4.0","0.8","5.1","0.8","11.1","1.3","18.0","1.4","15.8","1.3","20.7","1.4","9.5","1.1","12.9","1.0","87747","3109","114998","3111","(X)","(X)","(X)","(X)","(X)","(X)","210360","8728","9.8","1.3","6.0","1.0","13.8","1.5","11.3","1.2","16.4","1.4","18.2","1.5","10.1","1.2","8.9","1.2","2.5","0.6","3.1","0.7","41932","1238","58213","2562","(X)","(X)","(X)","(X)","31.8","(X)",
"1600000US0464210","San Tan Valley CDP, Arizona","30387","2265","1.9","1.7","0.7","0.7","4.1","2.0","7.0","3.6","14.2","3.9","21.2","4.9","20.7","4.4","21.5","5.1","6.2","3.0","2.4","1.9","75624","7257","81629","5769","45.4","(X)","(X)","(X)","(X)","(X)","24435","2383","2.5","2.4","0.5","0.7","2.8","1.7","7.5","4.1","14.1","4.6","16.6","4.9","22.6","5.3","24.0","6.2","7.5","3.7","2.0","2.0","81092","6370","84595","6648","(X)","(X)","46.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","84241","7791","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5952","1286","2.9","3.5","1.4","2.4","11.0","6.5","13.1","7.5","14.5","8.0","32.9","11.7","15.2","8.2","4.9","5.1","0.7","1.1","3.4","5.6","52027","4094","58496","9599","(X)","(X)","(X)","(X)","30.7","(X)",
"1600000US0465000","Scottsdale city, Arizona","123791","3628","3.7","1.1","2.6","0.7","6.6","1.4","5.7","1.1","10.2","1.4","16.4","1.8","10.2","1.4","16.3","1.8","8.9","1.5","19.5","1.8","86097","6512","133464","7163","34.3","(X)","(X)","(X)","(X)","(X)","65823","2417","1.9","1.3","1.4","0.7","3.0","1.2","2.3","1.2","7.0","2.2","14.1","2.3","10.3","1.9","19.5","2.8","11.7","2.0","28.8","3.0","122948","9566","176121","11708","(X)","(X)","36.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","141417","8386","N","N","(X)","(X)","(X)","(X)","(X)","(X)","57968","3858","5.9","1.7","3.8","1.2","10.8","2.5","10.3","2.3","14.4","2.6","19.2","3.3","9.5","2.5","12.5","2.7","4.8","1.6","8.7","2.2","55779","5076","82386","6911","(X)","(X)","(X)","(X)","31.3","(X)",
"1600000US0471510","Surprise city, Arizona","49127","2284","4.0","1.3","0.7","0.4","4.5","1.1","7.0","2.0","12.2","2.8","20.1","3.3","18.3","3.3","18.9","3.6","10.1","2.8","4.2","1.3","76405","5776","89499","5262","33.1","(X)","(X)","(X)","(X)","(X)","37488","1591","3.4","1.6","0.5","0.5","2.7","1.4","5.2","1.8","12.6","3.6","18.4","3.8","20.9","4.1","19.7","3.6","12.0","3.1","4.6","1.6","81527","4523","94454","6342","(X)","(X)","34.9","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","91961","7097","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11639","1937","9.4","3.8","2.1","1.6","12.8","3.9","13.1","5.8","13.1","4.9","21.9","5.9","10.0","4.7","11.3","5.6","3.8","4.0","2.5","2.2","49486","7118","64822","8982","(X)","(X)","(X)","(X)","25.0","(X)",
"1600000US0473000","Tempe city, Arizona","76669","2672","8.2","2.0","3.2","1.3","6.4","1.7","6.8","1.7","13.7","2.4","16.9","2.9","13.4","2.1","18.0","2.5","6.8","1.4","6.6","1.4","66297","5241","83824","4319","38.3","(X)","(X)","(X)","(X)","(X)","36371","2285","1.5","0.9","3.0","1.8","4.4","2.2","4.2","1.8","9.2","3.2","17.6","4.3","14.6","3.4","25.1","4.2","9.5","2.5","11.0","2.5","90714","7566","109702","7993","(X)","(X)","38.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","108753","10746","N","N","(X)","(X)","(X)","(X)","(X)","(X)","40298","3481","14.6","3.7","3.6","1.8","8.9","2.5","9.8","2.7","17.9","3.7","16.7","4.2","10.8","2.6","11.5","2.9","3.9","1.3","2.2","1.3","46782","2940","57763","4324","(X)","(X)","(X)","(X)","36.3","(X)",
"1600000US0477000","Tucson city, Arizona","217993","4317","9.1","1.2","5.2","0.8","12.8","1.3","11.9","1.1","16.2","1.3","17.7","1.3","11.5","1.2","10.0","1.0","3.2","0.5","2.3","0.5","44365","2163","59412","2411","34.9","(X)","(X)","(X)","(X)","(X)","114697","3584","6.7","1.4","2.9","0.8","9.0","1.6","10.5","1.3","15.2","2.0","18.4","1.7","15.4","1.8","13.8","1.7","4.8","0.9","3.3","0.8","57623","2470","72522","3844","(X)","(X)","38.9","(X)","(X)","(X)","70486","3604","2.6","1.1","1.7","0.7","5.3","1.6","7.5","1.5","11.5","2.1","20.6","2.4","19.4","2.7","19.5","2.5","6.8","1.4","5.0","1.3","75572","2611","90178","5995","(X)","(X)","(X)","(X)","(X)","(X)","103296","4912","12.9","2.0","8.0","1.6","18.0","2.1","14.2","2.1","17.3","2.1","15.2","1.8","6.9","1.5","5.0","1.0","1.4","0.5","1.1","0.6","32409","1815","42782","2167","(X)","(X)","(X)","(X)","28.8","(X)",
"1600000US0485540","Yuma city, Arizona","34971","2249","10.2","3.6","5.6","2.8","9.9","3.1","9.9","3.4","17.1","3.9","15.8","3.1","13.1","3.4","13.4","3.8","2.8","1.5","2.2","1.2","47249","4454","63052","5772","39.7","(X)","(X)","(X)","(X)","(X)","25015","1921","10.4","4.0","2.4","2.2","8.8","3.9","8.2","3.4","16.0","5.7","16.9","4.0","16.7","4.9","15.3","4.9","3.6","2.0","1.5","1.0","54543","7068","66457","5639","(X)","(X)","39.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","75207","12487","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9956","1785","17.3","7.1","11.1","6.1","13.6","5.5","19.3","9.8","11.5","4.8","10.8","4.4","6.5","3.7","5.5","3.9","0.6","1.0","3.8","3.4","30677","4145","49354","12839","(X)","(X)","(X)","(X)","34.4","(X)",
"1600000US0515190","Conway city, Arkansas","26319","1523","10.1","4.7","3.0","1.7","12.2","3.7","10.0","3.3","16.2","5.1","14.2","3.9","14.9","3.5","10.8","3.8","2.7","2.0","5.9","2.3","46805","8776","74321","11837","22.5","(X)","(X)","(X)","(X)","(X)","14609","1416","5.2","3.4","2.5","2.4","11.2","5.0","5.6","3.2","9.8","3.9","14.9","5.5","19.7","5.4","16.4","5.3","4.9","3.5","9.7","4.0","75928","10715","95209","17728","(X)","(X)","18.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","89539","7294","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11710","1803","17.6","9.3","3.9","2.6","16.1","5.7","15.0","6.1","22.8","10.0","14.0","5.8","8.2","4.5","1.3","1.5","0.0","1.5","1.1","1.5","31784","7033","45034","15824","(X)","(X)","(X)","(X)","26.0","(X)",
"1600000US0523290","Fayetteville city, Arkansas","36705","1807","10.9","3.0","3.9","2.1","14.0","3.6","12.2","3.3","15.5","4.7","12.7","3.7","10.6","3.3","10.5","2.5","3.5","1.9","6.3","2.2","44859","6290","67067","6304","21.6","(X)","(X)","(X)","(X)","(X)","16703","1641","3.6","3.6","0.7","1.3","6.1","3.7","7.5","3.9","12.7","7.1","18.0","6.0","13.9","6.0","17.0","5.1","7.3","4.2","13.2","4.5","75956","9579","102269","12571","(X)","(X)","16.7","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","90833","16053","N","N","(X)","(X)","(X)","(X)","(X)","(X)","20002","2345","17.4","5.3","6.6","3.6","22.0","6.4","15.6","4.7","18.2","6.0","7.9","3.4","6.4","3.4","5.0","2.4","0.5","0.8","0.5","0.8","27238","3774","36556","4027","(X)","(X)","(X)","(X)","25.6","(X)",
"1600000US0524550","Fort Smith city, Arkansas","36210","1790","6.9","2.9","6.0","2.0","14.3","3.6","16.1","3.5","12.6","4.6","18.1","4.2","9.9","2.9","9.9","3.0","3.4","1.8","2.8","1.4","43097","6867","60069","5597","50.0","(X)","(X)","(X)","(X)","(X)","22349","1907","4.7","2.8","3.4","2.0","10.3","4.1","10.7","3.5","14.7","6.0","21.5","5.9","11.1","4.1","14.7","4.4","5.0","2.6","3.8","2.3","53899","6241","74218","8318","(X)","(X)","47.9","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","68010","13834","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13861","1854","13.2","5.4","11.2","4.5","20.9","5.8","22.9","6.8","9.9","4.8","14.9","5.1","4.7","3.7","0.6","0.9","0.8","1.3","1.0","1.1","26620","2740","34429","5165","(X)","(X)","(X)","(X)","49.0","(X)",
"1600000US0535710","Jonesboro city, Arkansas","29688","1606","7.4","3.6","5.0","2.4","14.8","5.1","16.6","5.3","10.7","3.8","12.9","4.0","9.5","2.5","14.1","3.6","3.8","1.9","5.2","2.9","42939","6518","71328","11092","36.8","(X)","(X)","(X)","(X)","(X)","19637","1831","3.5","2.7","4.2","3.2","10.8","5.1","14.9","5.8","10.9","5.1","14.9","5.7","11.7","3.3","18.1","4.6","5.7","2.9","5.2","3.0","63617","9182","82888","13836","(X)","(X)","36.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","84784","7562","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10051","1655","14.9","8.4","6.7","3.6","25.0","10.4","19.2","8.0","9.6","4.5","9.6","4.3","4.4","2.7","5.6","5.2","0.0","1.7","5.1","6.0","27862","5726","47463","14558","(X)","(X)","(X)","(X)","36.3","(X)",
"1600000US0541000","Little Rock city, Arkansas","80063","3316","7.4","1.9","5.0","1.6","9.3","2.0","8.8","2.4","15.9","2.7","20.2","2.8","9.7","2.0","12.3","2.1","5.4","1.2","6.0","1.3","54878","4551","82277","6276","37.8","(X)","(X)","(X)","(X)","(X)","45577","2519","5.0","2.3","2.1","1.5","7.0","2.7","8.6","2.7","11.4","3.0","20.6","3.8","10.6","2.6","16.6","3.0","8.7","2.0","9.3","2.1","69104","6374","104959","9337","(X)","(X)","43.2","(X)","(X)","(X)","29203","2402","3.2","2.2","0.1","0.1","2.4","1.6","3.4","1.9","7.9","2.9","21.1","4.7","12.1","3.1","22.8","4.2","13.6","3.0","13.4","3.2","99067","8634","N","N","(X)","(X)","(X)","(X)","(X)","(X)","34486","3242","11.1","3.1","8.6","3.4","13.8","3.6","10.0","3.7","20.2","5.1","20.3","3.8","7.2","2.6","6.0","2.4","1.0","0.7","1.7","1.1","39495","3904","50463","5374","(X)","(X)","(X)","(X)","30.1","(X)",
"1600000US0550450","North Little Rock city, Arkansas","27903","2003","9.6","3.2","9.8","4.1","9.1","3.6","10.9","3.5","17.7","5.0","15.9","4.9","7.1","2.0","13.8","3.9","4.2","1.8","2.0","1.2","40870","6151","61024","5720","38.6","(X)","(X)","(X)","(X)","(X)","14720","1244","4.3","3.1","5.9","5.4","6.6","4.7","15.5","7.7","13.1","5.3","14.4","5.4","8.8","3.1","22.7","7.1","6.4","2.9","2.5","2.0","59099","15356","75067","9799","(X)","(X)","38.9","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","88433","32296","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13183","2286","15.4","5.8","14.0","6.5","13.3","6.4","12.8","5.9","23.0","8.4","10.3","4.7","4.7","3.5","3.7","2.5","1.4","1.6","1.5","1.2","31341","8146","41869","8221","(X)","(X)","(X)","(X)","33.1","(X)",
"1600000US0560410","Rogers city, Arkansas","24297","1614","4.8","2.5","3.2","1.9","5.6","2.9","10.1","3.5","13.5","3.4","21.1","4.1","13.7","3.7","12.9","3.4","5.6","2.1","9.5","2.5","65823","5423","96744","11305","30.9","(X)","(X)","(X)","(X)","(X)","16517","1027","2.6","2.2","2.5","2.1","3.1","2.6","7.7","3.6","11.3","4.0","21.1","4.7","16.3","4.8","14.3","4.2","7.9","2.9","13.3","3.7","78791","8628","115686","15078","(X)","(X)","32.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","95091","8525","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7780","1425","10.3","6.6","4.8","3.9","13.5","6.3","13.8","6.0","17.2","6.4","21.1","8.0","8.4","4.8","8.6","5.3","1.1","1.3","1.2","1.4","43965","7682","54846","11689","(X)","(X)","(X)","(X)","26.4","(X)",
"1600000US0566080","Springdale city, Arkansas","26443","1905","6.9","3.5","3.0","2.2","12.4","4.5","12.9","4.9","17.8","5.2","18.6","4.6","7.9","2.8","12.1","3.7","3.4","1.6","5.1","2.7","47960","5001","68220","7764","32.4","(X)","(X)","(X)","(X)","(X)","19475","1860","3.1","2.4","2.2","2.4","8.2","4.5","17.0","7.3","17.2","5.3","18.7","5.3","8.9","3.5","14.6","4.7","4.1","2.0","6.1","3.6","53714","8656","77309","10058","(X)","(X)","29.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","63020","9402","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6968","1706","22.1","11.6","5.0","5.2","22.5","11.3","10.1","5.7","17.9","10.2","12.9","8.4","2.9","3.1","2.9","2.6","1.4","2.4","2.1","2.5","25382","10093","36954","7579","(X)","(X)","(X)","(X)","35.8","(X)",
"1600000US0600562","Alameda city, California","30788","1736","4.1","2.0","3.9","1.9","4.2","1.9","3.7","1.4","7.7","2.5","13.5","3.3","9.3","2.5","18.2","3.1","10.7","2.9","24.6","3.8","109545","13705","143587","12620","32.9","(X)","(X)","(X)","(X)","(X)","18158","1327","3.7","2.7","1.6","1.3","2.3","1.5","2.5","1.7","5.9","2.6","10.3","4.4","9.1","3.0","19.7","4.0","13.5","4.1","31.4","4.4","132316","14788","174943","16804","(X)","(X)","35.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","161037","17094","N","N","(X)","(X)","(X)","(X)","(X)","(X)","12630","1637","4.6","3.2","7.3","4.0","7.4","3.8","5.3","2.5","9.8","4.7","18.2","5.5","10.8","4.6","18.5","5.9","6.9","3.4","11.2","5.9","70088","13294","91911","13072","(X)","(X)","(X)","(X)","28.0","(X)",
